m	trial	K_relative_error	S_relative_error
1000	187	0.012464401348186938	0.056675131493815645
1000	188	-0.012221175312254973	-0.035034637832342952
1000	189	0.031194822561273039	0.0087708665105987738
1000	190	0.048407508867389204	0.062420715605630006
1000	191	0.012661643410119217	0.017004983868294632
1000	192	-0.0031973138310458227	-0.0068922545075958963
1000	193	0.026344396852738372	0.0052576431046487127
1000	194	-0.018198675679916732	0.012210897762258366
1000	195	0.018995184436986889	-0.001439439012943966
1000	196	0.048815127394555846	0.064653076311494306
1000	197	0.013533052684588709	0.028386363860487318
1000	198	-0.037735441665803893	-0.01278422292799164
1000	199	-0.025881845820927341	-0.020323014819926377
5340	0	0.015124786622539244	0.015616525960122196
5340	1	0.0040804767618816129	-0.0057037729161089068
5340	2	-0.010018485383557318	-0.0063685331189359262
5340	3	-0.004179117784450237	0.003637135913303835
5340	4	-0.01067532879339117	-0.00069408520202185464
5340	5	-0.022674263271237782	-0.0092811422550329592
5340	6	-0.0069827968721303257	-0.016778540831245303
5340	7	0.0098284606341865199	0.017980879258836291
5340	8	-0.011537837744771018	-0.010405066721668077
5340	9	-0.0095390472519386593	-0.0039013818507124265
5340	10	-0.0088555627155462169	-0.006971614540057125
5340	11	-0.011063429578766382	-0.019417022048651034
5340	12	0.03567124910015651	0.026924302606146311
5340	13	0.0057029395605479039	0.0037193742889112258
5340	14	-0.016871268132321871	-0.029285627121544922
5340	15	0.012825279702473713	0.01285468717930538
5340	16	0.015898241523834677	0.026280101997221417
5340	17	0.0050406539237353165	-0.0041892161653384052
5340	18	-0.01783554624022432	-0.014558104689844198
5340	19	-0.0037976335608334022	-0.008636941646108065
5340	20	-0.013372906716126454	-0.010144645198911117
5340	21	-0.0049285037006410182	0.0063784151002186373
5340	22	-0.0050163869348832657	-0.0080749794127903396
5340	23	0.010490850670779928	0.00602890200388706
5340	24	-0.0047559503198050246	-0.0089042163668321406
5340	25	-0.00081099873458068128	-0.0042440417490767768
5340	26	-0.017485331068751608	-0.011933329868373255
5340	27	0.0042716140137519787	0.0079066782469239261
5340	28	0.007062006923459041	0.0075091927648212042
5340	29	0.0021322430425780858	-0.0034627771808058982
5340	30	-0.014987403708317304	-0.013029841543139131
5340	31	0.0021598557741049351	0.0038769978421588913
5340	32	-0.0021701905310488323	-0.0026472466226987734
5340	33	0.012914563142578661	0.010428655098885686
5340	34	-0.0064094439393289626	-0.015373635247951434
5340	35	0.014712189459063163	0.026403459560632614
5340	36	-0.01459403270095716	-0.012125219411457167
5340	37	-0.017832669825430414	-0.02768197879719958
5340	38	0.0089453334340423574	0.015698764335729587
5340	39	0.0017291094573450572	-0.010843671391574494
5340	40	0.017414926441231993	0.02022187499413941
5340	41	0.014564568052083615	0.014883233777622351
5340	42	0.0056290161687833074	0.0049803627148921059
5340	43	0.0066311917450783131	0.0028284585531637152
5340	44	-0.0056851746512450729	0.0088661259623439292
5340	45	1.2015710409762903e-05	-0.0096854809351029081
5340	46	0.012950321291717692	0.0073241564197044084
5340	47	-0.00035969712460104386	0.0066936622067139684
5340	48	0.0010438179558325267	-0.003229768449918291
5340	49	0.0065247817416227427	-0.010048700427369162
5340	50	-0.010345775221327624	0.00030648170120217699
5340	51	0.0063057726940145553	0.013464621798393805
5340	52	0.00012999138545577438	-0.0066495142355946779
5340	53	-0.0021465878649885584	0.019913481085611417
5340	54	-0.011118577599362856	0.00041613286867869803
5340	55	-0.018608680559994539	-0.026722531081779355
5340	56	-0.020150910781355225	-0.025153148747270593
5340	57	-0.010257175172881938	-0.012248576974868364
5340	58	0.013477182687792411	0.0084138148965031689
5340	59	0.010091514383750111	0.0094349413936287707
5340	60	-0.0081803428593747451	0.006858138957928972
5340	61	-0.0018973127158772307	-0.0024759166735165428
5340	62	0.00015001645053325241	0.0061385531713638031
5340	63	-0.018865268879754038	-0.010226883574518508
5340	64	-0.00085801934233620258	0.0096405373326473587
5340	65	-0.010409308470184064	-0.0013451390089141979
5340	66	0.01153348925945652	0.021208735501428544
5340	67	-0.027787924638549288	-0.014530691897975179
5340	68	0.00053703181167974456	0.019145922913275104
5340	69	-0.0024107697991899713	-0.0020441652015775746
5340	70	0.015831258902475831	0.024224142607035093
5340	71	-0.012572449539676511	-0.0079721814432810456
5340	72	0.014941979698756436	0.027767245956122677
5340	73	0.024526649884661467	0.041130981992333115
5340	74	-0.011394525096431019	-0.003435364388936768
5340	75	0.0069073475858820732	-0.0029899065210631237
5340	76	0.0062145269251172586	0.0059672232221814614
5340	77	0.028716039307004726	0.031762660371051243
5340	78	0.0044575755721358856	0.01915962930920978
5340	79	0.015238435144923734	0.0066799558107792922
5340	80	-0.031158721144207036	-0.033774471790118166
5340	81	-0.00317431632669396	-0.0097745725086775259
5340	82	-0.0066409867189030081	-0.0095963893615281792
5340	83	0.0023827064286587873	0.010366976317180088
5340	84	0.020584565095735252	0.0151436553003792
5340	85	0.0012891382134589957	-0.015675175958512089
5340	86	0.019112325939341757	0.018460603116546404
5340	87	0.0010444338868713654	0.0036234295173691589
5340	88	-0.0040513825787261704	-0.012556970883396246
5340	89	-0.00024705069266339752	0.0026365690100798034
5340	90	0.0042438190693452338	0.00049837124428608881
5340	91	-0.018755512811001851	-0.033774471790118166
5340	92	0.010513172992033581	0.013820988092692721
5340	93	-0.025201713486003863	-0.026009798493181524
5340	94	0.013550689210693134	0.0041785385527195462
5340	95	0.0046430608979644017	0.0047953263697753101
5340	96	0.011672593826842492	0.048587261380741653
5340	97	0.020494534344393189	0.0053572886030930356
5340	98	0.0040326743826808453	0.011826707484212218
5340	99	-0.014649970922221867	-0.032246208643412988
5340	100	-0.0075096192378699689	0.0017319468783978387
5340	101	0.0021905368640819933	-0.0064439182965759789
5340	102	0.0058341554346112989	0.00030648170120217699
5340	103	0.0016363855622167911	0.00027906890933282469
5340	104	-0.0059544044133285068	-0.0011052770800591416
5340	105	-0.0026101932515041337	-0.0055255897689594491
5340	106	0.018497586959467682	0.028692427681706434
5340	107	0.0047024537155919699	0.0021431387564352367
5340	108	-0.0064313430382118009	-0.0084176393111546899
5340	109	0.0097269213559367795	0.0093047306322504575
5340	110	-0.011922478211908061	-0.020630038088860991
5340	111	-0.010013478338214976	-0.0095895361635609522
5340	112	-0.011720088507175319	-0.015339369258115076
5340	113	-0.019408512734081951	-0.015435314029657032
5340	114	0.01237844449669101	-0.0014684965723251731
5340	115	-0.0035563957715915029	-0.012193751391130103
5340	116	0.0089113140098096011	0.01271077002199239
5340	117	0.0025121279066933067	-0.0010710110902225622
5340	118	-0.01483534324596969	-0.01856722550070744
5340	119	-0.0027336480900619353	0.0089757771298206723
5340	120	0.0013276474524230863	0.015356104437365126
5340	121	0.0062946099947593925	0.019317252862457446
5340	122	0.011201505784209864	0.014766729412178492
5340	123	0.028836608871383174	0.032475392959649074
5340	124	-0.0075314836694079235	0.006967790125405493
5340	125	0.017117294246226766	0.022634200678624428
5340	126	-0.013648020896434243	-0.010370800731831609
5340	127	-0.0051081170149069877	-0.013934463674821096
5340	128	-0.0015519333823876824	0.0073995415973444612
5340	129	-0.01311658245163394	-0.010096672813140195
5340	130	-0.0031517943036279972	-0.002078431191413932
5340	131	0.0050460889515144824	0.0083315765208955561
5340	132	0.0029061091795390404	0.0016154425129539796
5340	133	-0.013241093224371392	-0.017881905703978629
5340	134	0.0092769801935261853	-0.0097540129147758448
5340	135	-0.0068958956786553394	-0.0053748194136791216
5340	136	0.0095790602223746468	0.0024720922588650218
5340	137	0.011538033555303029	0.018823822608812657
5340	138	0.00036555099228419152	0.020091664232760875
5340	139	-0.027722694456452479	-0.023021804179444216
5340	140	-0.015125251973363896	-0.017278824282857319
5340	141	0.016941611994737427	0.0079889166225313168
5340	142	-0.0029391270712162409	-0.0046757932210157449
5340	143	-0.0022006309693015647	-0.011837385096831077
5340	144	-0.012231431608371146	-0.0078282642859680562
5340	145	-0.019594141384812191	-0.015586084384937471
5340	146	0.0077193471828842508	0.006967790125405493
5340	147	-0.016068407284925423	-0.018094354840964555
5340	148	0.010723215015673304	-0.0037780242873012293
5340	149	0.0031800058719393398	-0.003222915251950953
5340	150	-0.0080733671767400095	-0.00033086570975571217
5340	151	0.00019658449879123019	-0.0037917306832356834
5340	152	0.0024758166804779158	0.004260776928326937
5340	153	-0.0096993802635993998	-0.021479834636804473
5340	154	0.0043734840183498047	-0.0044976100738663982
5340	155	-0.023626948289750427	-0.037310721941238412
5340	156	0.0099805633751139933	0.024162463825329494
5340	157	0.0069565644292366446	0.020434324131125114
5340	158	-0.012869216689371465	-0.014578664283746101
5340	159	0.017186963101315067	0.024717572860679882
5340	160	-0.0052072759582612038	0.00027906890933282469
5340	161	0.0048241881141100063	0.0034041271824161168
5340	162	0.0099333953922602358	0.005713654897391951
5340	163	0.01509806189439411	0.014903793371524143
5340	164	0.0057864817406867441	-0.0028254297698482311
5340	165	0.0054323961971125545	0.028055080270748656
5340	166	-0.010348663232051525	-0.021027523570963491
5340	167	-0.0057755300938970855	-0.0018591288564607789
5340	168	0.0083845448572761327	0.012299578143954992
5340	169	0.022454395443904707	0.021318386668905287
5340	170	-0.0077089253507883759	-0.0020167524097083334
5340	171	0.0090035196612963109	0.0082630445412228415
5340	172	0.022487219064066588	0.019310399664490108
5340	173	0.01072266055141724	-0.0075884023571129999
5340	174	-0.018314369083952675	-0.0084176393111546899
5340	175	-0.015574962922550117	-0.014928177380077789
5340	176	0.015046394545351616	0.014081409615449569
5340	177	0.0023074469027057898	0.018707318243368798
5340	178	-0.0010865668921241634	-0.0025444486531894794
5340	179	0.0078920734515319779	0.0012659294166224022
5340	180	-0.006604406271615515	-0.013708308141900605
5340	181	0.0029146973959222056	-0.00064611281625082118
5340	182	-0.007865678664225384	-0.011200037685873521
5340	183	0.010156764566113807	0.014348684336173978
5340	184	-0.0012790529440528386	0.0013070486044262086
5340	185	-0.018655361364690815	-0.020719129662435609
5340	186	-0.00034986952088900125	0.00088215033045435653
5340	187	-0.011073346034873865	-0.013797399715475334
5340	188	0.014689954510644698	0.0026091562182106731
5340	189	0.0050375071020287709	-0.0062520287534919561
5340	190	0.014653983876978804	0.027445145651660008
5340	191	0.0052232582328743948	0.006858138957928972
5340	192	0.0048800723527966383	0.0020060747970893633
5340	193	0.0082443757708969834	0.023353786465189597
5340	194	-0.0029569162584445197	0.0071939456583258732
5340	195	-0.0082360642977192811	-0.0080612730168556634
5340	196	-0.0030489936812657659	-0.002188082358890453
5340	197	0.013826082822202546	0.012093982204936404
5340	198	-0.022161635418013526	-0.015791680323956059
5340	199	-0.0025457509116232346	-0.013173758700452232
10000	0	0.0059974035033631967	0.0085512900477269227
10000	1	-0.001748655556843115	0.00077096404663290485
10000	2	-0.00065064405196912922	-0.011474083366189269
10000	3	-0.0050220367303152047	-0.00061602727717446903
10000	4	0.00078898284414008479	0.0046172117546054992
10000	5	0.013325471559133995	0.0088330798417459722
10000	6	-0.0026157700406373996	-0.0043415079305674231
10000	7	0.00042893032848434487	-0.0050953871197609857
10000	8	0.003997664850213134	-0.0019847205624092812
10000	9	-0.0098595339585793029	-0.0092307438371815875
10000	10	-0.00017742884426241723	-0.013984574258357862
10000	11	-0.015112498485837067	-0.0068593180381651964
10000	12	-0.0078218342072522429	-0.010229816743248632
10000	13	-0.0036094237767233528	0.0040902282437129678
10000	14	-0.0012646608311397411	0.0023994894795995592
10000	15	-0.0011569705424328003	0.00036108798260547914
10000	16	0.0060052857718360109	0.0044854658768824773
10000	17	-0.007669198643374231	-0.0038401416736765226
10000	18	0.0092634048923565526	-0.0041658467602699867
10000	19	-0.00338349084240952	-0.00175782488410825
10000	20	0.00019210203238784196	-0.001790761353539061
10000	21	0.014872875979723643	0.013312439684332267
10000	22	-0.0084255730305266008	-0.008623248956569296
10000	23	-0.0044472913780507772	-0.0029069417064711001
10000	24	0.0067222258575467819	0.0045220619540278228
10000	25	-0.00057615400315325083	-0.0083268207316923304
10000	26	-0.010370091903723844	-0.015367905974450702
10000	27	-0.012399750023372236	-0.012861074689996643
10000	28	-0.0085139899553186016	-0.0069032333307393889
10000	29	0.00060990480988665219	0.0097260241240915146
10000	30	-0.0086826681479651446	-0.019528879945873046
10000	31	0.0016039898189044166	0.0027215349584781556
10000	32	0.016258495857497168	0.019328834767021963
10000	33	-0.012499951610126514	-0.017563670603169546
10000	34	0.020467279485221423	0.01061164919100821
10000	35	0.0037308976286403173	0.0046721058703234064
10000	36	-0.021467878825429665	-0.010679948492135938
10000	37	-0.0046604120225983703	-0.011616808067056006
10000	38	0.0065495690095593861	0.0082841386845660114
10000	39	-0.012479981825357478	-0.022815207673522298
10000	40	-0.011202588884346998	-0.006723912552727529
10000	41	-0.014583331457035942	-0.012897670767141989
10000	42	-0.010152882081740144	-0.0066068051058625343
10000	43	0.0012740358175191702	-0.0022884680027154269
10000	44	-0.0011424110726687697	-0.0042061024451297557
10000	45	-0.014500277024036112	-0.016392596134519488
10000	46	0.0083795741653651667	0.018626190085831995
10000	47	0.018255147040753705	0.019142194773581034
10000	48	0.005403303806540416	0.00638846188843889
10000	49	0.0064415326000308859	0.0014479914738212418
10000	50	0.0060794811551310168	-0.0062884192346981393
10000	51	0.0080215268723393685	0.02264443935638738
10000	52	-0.0010387964166362895	0.012646391080287644
10000	53	0.011316834407859577	0.016338935264249788
10000	54	0.0032182721394857783	0.0160095705699419
10000	55	0.0039044036923354675	0.0079437951671146312
10000	56	0.0033856562350631503	0.014494492976125928
10000	57	0.001419419884001627	0.0062493967952863549
10000	58	0.017864480442826514	0.016492638788260239
10000	59	-0.00096615191536997269	-0.0064421227587085905
10000	60	0.0039630542671220681	0.0068898281453295684
10000	61	-0.0017893481387435406	-0.0015931425369544172
10000	62	0.0028824589383387167	-0.00064896374660528
10000	63	-0.0012860145958587532	-0.0048392145797437891
10000	64	-0.014389143248482283	-0.015968081639634035
10000	65	0.009663987484275216	0.013649123594069223
10000	66	0.004194805103718835	-0.005688243569515028
10000	67	0.015749874723093527	0.00091002913978521782
10000	68	-0.0047660498159201037	-0.010024878711234697
10000	69	8.7833578584772809e-05	0.00085147541635266499
10000	70	0.00021141283128867094	0.0055467521140966092
10000	71	-0.0073123794975858969	-0.018438316846942637
10000	72	0.0047054726818296366	0.0017919945989872677
10000	73	0.0053100418044358388	-0.0055601572995063187
10000	74	0.0023340244849783254	0.0058944148469770585
10000	75	0.0067474130934472853	0.0023116588944507299
10000	76	-0.022365731859556925	-0.030752896806341079
10000	77	0.0093602543021911178	0.019343473197880101
10000	78	-0.014141133704488662	-0.012487794703114563
10000	79	0.0042914058216187989	0.0052649623200777818
10000	80	-0.0074428949099099029	0.0036474157102548421
10000	81	-0.0017390272709265631	-0.0094832567694842496
10000	82	-0.014469616982817346	-0.011243528080173926
10000	83	0.0059266557078225812	0.015336202750468209
10000	84	-0.0010885188188063388	-0.0045025306700068324
10000	85	-0.019330767454610709	-0.0075253666422097076
10000	86	0.0058005603743487288	0.0058504995544026439
10000	87	0.0052084942945858081	0.012507325987135332
10000	88	-0.015789175275501166	-0.021047617147403663
10000	89	0.01439280491220063	0.0059529685704096114
10000	90	-0.0025242851164166691	-0.0081804364231109483
10000	91	-0.0024126074524253305	0.0078852414436820784
10000	92	0.017438949942024662	0.015252031773034025
10000	93	0.0017218308733146781	-0.0023104256490025232
10000	94	-0.013926121419653992	-0.014983647164424907
10000	95	-0.0065825311910069351	-0.0049233855571780838
10000	96	-0.0065927831481530363	-0.0097943234252193534
10000	97	-0.020255487566009589	-0.014390790714670976
10000	98	0.0052622026889961315	0.0080572430062650913
10000	99	-0.009757237544779418	-0.0024934060347290288
10000	100	0.018442619917216962	0.018102866182654109
10000	101	0.014256162227508806	0.009543043738364787
10000	102	0.0016858522089919781	0.013594229478351094
10000	103	-0.0058346711505870008	-0.0077083470279364352
10000	104	0.015010953223908219	0.017799118742347853
10000	105	0.0026649893173760208	0.00053308954518849205
10000	106	0.0023396494795886458	-0.00097100922548398749
10000	107	-0.0053484878929077606	-0.0017468460609647574
10000	108	-0.0018345504620596031	0.0011479036412298527
10000	109	0.0099197232222987264	0.018889681841278261
10000	110	-0.0044497102194720473	-0.012762265281704432
10000	111	-0.0013588100482807564	0.005246664281504998
10000	112	0.0014079516176683793	0.0028715788747739612
10000	113	-0.017640369101364239	-0.023327552753556691
10000	114	-0.00032820831583435517	0.00016346916602061334
10000	115	-0.0012552050526317693	0.0082768194691369423
10000	116	0.012915502369862608	0.013660102417212716
10000	117	-0.0013284854030610749	-0.007408259195344713
10000	118	-0.010356209124457227	-0.012952564882860007
10000	119	0.0052916897974746302	0.0083646500542857716
10000	120	-0.011586880163603319	-0.010603096730130934
10000	121	-0.017575269135292504	-0.006372590212132434
10000	122	-0.0021997163351413773	0.00016712877373525892
10000	123	0.0030136552493482682	-0.0026727268127411108
10000	124	-0.0057637121255097457	-0.01369912485662439
10000	125	-0.001738898575479042	7.1978973157582615e-05
10000	126	0.00043314932802229755	0.00037938602117804088
10000	127	0.0050949214213258376	0.0047050423397543284
10000	128	-0.007038035405669496	-0.015935145170203113
10000	129	0.00069499089338798115	0.0034132008165246308
10000	130	-0.0034264050837909954	-0.0049709604574669219
10000	131	0.0014529007253551995	0.0058834360238333439
10000	132	-0.010141570499164865	-0.013882105242351006
10000	133	0.0031200333822107851	0.0080426045754069531
10000	134	0.0043895993862077543	0.0095869590309392017
10000	135	-0.0047102580232684099	-0.0048099377180275127
10000	136	-0.0018828779615770452	-0.00067458100060691084
10000	137	-0.0082478976335588206	-0.0038438012813911682
10000	138	-0.0051429874994657343	-0.00086122099404806196
10000	139	-0.0072834464061077853	-0.0071886827324728619
10000	140	-0.0072197921614760574	-0.01165340414420124
10000	141	0.0072365792160706821	0.0099016852943889511
10000	142	-0.010657369570394759	-0.011100803379307189
10000	143	0.0059947138841422998	0.014838496101291732
10000	144	0.0041447250503356958	-0.00092343432519514934
10000	145	-7.4481841225715328e-05	-0.0014028429357987315
10000	146	0.00027409502768604987	-0.0092051265831798457
10000	147	0.011477410443744951	0.02408266518819846
10000	148	0.0087547020584284319	0.0078486453665367328
10000	149	-0.00070407635591362983	0.0074826845950837217
10000	150	0.010736419090838778	0.021089106077711639
10000	151	0.017590514165056748	0.020693868444542129
10000	152	0.013596913052503101	-0.00015857631285798313
10000	153	-0.0071402885943531169	-0.0114338276813295
10000	154	-0.0037029204573664209	-0.0015528868520944261
10000	155	-0.0062894401154625079	-0.014262704444662266
10000	156	-0.0084455887295833421	-0.010822673193002785
10000	157	-0.0093815317249957841	-0.0088281869885831199
10000	158	-0.010301484779378423	-0.018229719207214279
10000	159	0.0074370193328954226	0.018307804214667822
10000	160	-0.00013585337037735901	-0.0077925180053705079
10000	161	-0.00037355352011803067	0.011039823293608197
10000	162	0.0037290664378988314	0.0079767316365453311
10000	163	-0.0063704216987793272	-0.00017321474371623236
10000	164	-0.010653113931330838	-0.011642425321057637
10000	165	0.0083430104771664571	0.0085439708322978536
10000	166	-0.011368065725455123	-0.0090660614900276437
10000	167	0.0084724297409684013	0.0070362124539109505
10000	168	-0.0069271430049564486	-0.005369857698350966
10000	169	-0.0094855405463539766	-0.0056772647463714243
10000	170	0.0067555858885659514	0.014048020834953157
10000	171	-0.0053180045827773137	-0.0016809731221031354
10000	172	0.030882552436688249	0.036920569050774787
10000	173	-0.0008033674767982113	-0.00015125709742891402
10000	174	0.011501956034151384	0.013557633401205749
10000	175	-0.0031813106779806644	-0.00031227983686832328
10000	176	0.0015396548909303309	-0.003576649918230479
10000	177	-0.006200960296356417	-0.012414602548823983
10000	178	0.021314870573291289	0.020880508437983503
10000	179	0.0034043190623216368	0.015676546267919589
10000	180	0.0097642008888978449	0.014088276519812926
10000	181	-0.016054025907925928	-0.010716544569281394
10000	182	-0.0048786499098028013	-0.016502384365955414
10000	183	-0.0064604397263716695	0.0055357732909528945
10000	184	0.010884606803500674	0.02207720016063508
10000	185	-0.0013674493373355689	0.0070435316693400196
10000	186	-0.0087242197337857874	0.0031716667073655724
10000	187	0.012038758078983802	0.014951943940442414
10000	188	-0.0030960249902685089	-0.0054942843606448077
10000	189	-0.011924879861721416	-0.017633203149745813
10000	190	0.0063576173541557424	0.0026666408427602484
10000	191	-0.00555801884249707	-0.014017510727788784
10000	192	-0.0079933646398984148	-0.013724742110626242
10000	193	0.0039447772020477778	-0.0023031064335734541
10000	194	0.014166060868567421	0.011215484463905634
10000	195	0.0027128345322284808	0.0061030124867051949
10000	196	0.019273142148900968	0.020122969641075406
10000	197	0.010919567822298859	0.014977561194444045
10000	198	-0.0054290795890077348	-0.001439439012943966
10000	199	-0.0021768018004734158	0.00015614995059154424
50000	0	0.0032099488885393157	0.00020372485088060444
50000	1	0.0066578510899810706	0.0043522561560735973
50000	2	-0.00037383329667584064	0.00040866288289431729
50000	3	-0.0012948087128754615	-0.00077778193815669638
50000	4	0.0045091686387186414	0.0054567257643192146
50000	5	0.0042192451413691767	0.0054947856845501963
50000	6	-0.0063485120050055244	-0.0098762986380248607
50000	7	0.002087502768282512	-0.00073533048866813999
50000	8	0.00034682126761942378	-0.0013647830155677498
50000	9	0.0042386231638285032	0.0028840215410035341
50000	10	4.1202432560671909e-05	-0.0057768060762066753
50000	11	0.0019856181048676369	5.5144777670657064e-05
50000	12	0.0050921575229496696	0.0044986404646547573
50000	13	-0.0031745111808596516	-0.0034229463942201388
50000	14	0.0042276124536966275	0.0024778050846903099
50000	15	-0.0050872329024893581	-0.0037201065406400335
50000	16	0.00030034722049787632	-0.0015828956353536316
50000	17	0.002158971960500633	0.0028554766008299648
50000	18	0.0044661017535190251	0.0050095217016032922
50000	19	0.0018123089031845119	0.0031453175318210125
50000	20	-0.011655014298481925	-0.015570648241835849
50000	21	-0.00043560937502407082	0.0030735892206161797
50000	22	-0.013406587654728686	-0.011184242435198333
50000	23	0.0021528649676334499	0.0055709055250123818
50000	24	0.00089365733778645762	0.002092814353121808
50000	25	0.0018426269441125243	-0.0010507886736608185
50000	26	0.0026771228017508086	0.0021176996855805097
50000	27	0.0061693636149247055	0.0063547934974650389
50000	28	0.0014792769720908261	5.8072463842151478e-05
50000	29	0.0047964749006461638	0.0056609318747899984
50000	30	0.0010863476412392714	0.0030516315743289724
50000	31	0.00048749102658640631	-0.0016414493587861845
50000	32	-0.0062508635469865625	-0.0014211409743714043
50000	33	-0.0070951118490016896	-0.0063081811163566703
50000	34	-0.0057621553696688421	-0.0096757521352686116
50000	35	0.0023206853476815947	0.0032133862353111997
50000	36	0.00066487921739866174	-0.00025372611343577045
50000	37	0.0025168348189104073	0.00038231370734975734
50000	38	0.0017527054454304913	0.0010593411345380943
50000	39	-0.00065081408024469933	0.0008470838870950903
50000	40	-0.0079836790078161579	-0.0074133826461452168
50000	41	0.0036350747188884647	0.0047548130046719539
50000	42	-0.0089032650193564544	-0.0083019353992335176
50000	43	-0.004784291993688794	-0.0028652221785255838
50000	44	-0.0018145906460285133	-0.00076607119347016361
50000	45	0.0043880989252271796	0.0015929119393167657
50000	46	0.0086929068394792086	0.0082028953933033222
50000	47	0.0010832504092375128	-0.0011261765925800749
50000	48	0.0015796655708661955	0.00073144028331606492
50000	49	0.00084332535926368024	-0.00079022460438615827
50000	50	0.0016669208514459299	0.0035756873990497873
50000	51	-0.0030539727467836508	0.0018761655764214513
50000	52	0.00078691536098474124	0.001820539539160615
50000	53	0.004405907873630488	0.0040499725588531987
50000	54	-0.0022439189744105636	0.00029521504374407925
50000	55	0.0014942118055454312	0.0041165774192575277
50000	56	0.0022455952693003489	0.0064199345147837317
50000	57	-0.0062311886769835789	-0.0041863405634713358
50000	58	0.0035478729279576626	0.004476682818367328
50000	59	0.00031211309397516374	-0.0019927716993812794
50000	60	-0.002019642446699943	-0.0038994273186520045
50000	61	0.0064508491205947927	0.0058358611235445057
50000	62	0.0061405917653474251	0.003998738050849715
50000	63	-0.00076575196190709072	4.5629797612800616e-05
50000	64	-0.0045750055655341404	-0.0099099670289986008
50000	65	-0.0070107506620784577	-0.0028366772383521255
50000	66	0.0041058120223393946	0.0017561304433848512
50000	67	0.0023502865181224131	0.0069937610044221721
50000	68	-0.003197068312706719	-0.0036944892866382917
50000	69	-0.00289543021162042	-0.0031382289140294839
50000	70	0.00051328997139621357	-0.00027421991663711953
50000	71	0.0048455823903030826	0.010270573752013679
50000	72	0.0030471656149826387	0.0036291176716820583
50000	73	-0.00480818917535486	0.0015197197850260746
50000	74	0.003439554097037556	-0.0039894536684295101
50000	75	-0.0020034267062699618	-0.0049021598324336946
50000	76	0.00058631524486907338	0.0026183340209284811
50000	77	-0.0016524240576698546	-0.0032070295390627113
50000	78	-0.0024578986823580173	-0.0020776745983582812
50000	79	-0.0017542530130066902	-0.0038701504569357281
50000	80	-0.0048569305885726166	-0.0050792848458171003
50000	81	-0.0037533552411327387	-0.0011642365128111676
50000	82	-0.00025681893681162027	-0.001213275256186086
50000	83	0.0020769237014490738	0.0002161675171099553
50000	84	0.00025504548639143643	0.00058505597473468285
50000	85	0.00083268578589623665	0.004031674520280637
50000	86	-0.0044836362050233447	-0.0026244199909092325
50000	87	0.0064861400429914173	0.0042234379645220699
50000	88	0.00048045021555997991	-0.0020959726369310649
50000	89	-0.0059340000259154868	-0.0087586544420070744
50000	90	0.0069255982605864741	0.001011034312706327
50000	91	0.0043940350811817463	0.0028986599718614503
50000	92	-0.0053447310443027751	-0.010147109608900196
50000	93	0.0036202976647605745	0.0091726914376544233
50000	94	-0.0051056929573137788	-0.0043085714611368342
50000	95	0.004063848710023743	0.0017261216601256457
50000	96	0.00070865626402194515	0.0027222668800210847
50000	97	0.00011638117441514773	0.0010395792528794523
50000	98	-0.00053404335735518504	-0.0003430205416703469
50000	99	0.0020796205260191769	0.0063657723206087535
50000	100	-0.0036325637325608229	-0.001970082131551143
50000	101	-0.00026590894595768244	0.00041744594140924463
50000	102	-0.0020506564947226913	0.00020592061550939178
50000	103	0.00083256999127301334	0.0033195148590325907
50000	104	0.002306029700377854	0.0027178753507637321
50000	105	-0.0014109596727251983	-0.0013984514065412679
50000	106	-8.2657770327343449e-05	-0.00079315229055776371
50000	107	0.0051936064241087099	0.0062750140492882078
50000	108	0.0018078670598447033	0.0040814451851980404
50000	109	0.00075384536145106651	0.0030479719666143268
50000	110	0.0080285196093357047	0.0079899062243176111
50000	111	-0.0012799113420310926	-0.0038803973585365137
50000	112	0.0040053843194056693	0.002996005537068136
50000	113	-0.0093350109112932955	-0.008111635798077832
50000	114	-0.0079267392803907821	-0.0079615918817820264
50000	115	0.0014778556859638137	0.00049576154650021742
50000	116	0.0028986482104185196	0.0039694611891334386
50000	117	0.0040389291445530606	-0.002302374512030636
50000	118	0.0023058070788202212	-0.00052673284893989258
50000	119	-0.0054272742032261956	-0.0025131679163876708
50000	120	-0.00091043326033879435	0.00040280751055110642
50000	121	0.0082397985880497959	0.014039237776438451
50000	122	-0.0034460880587408038	-0.0025234148179882343
50000	123	0.0020247158774391316	0.001906906281223586
50000	124	0.0031235396733113596	0.0019588727107697768
50000	125	-0.0013442910927595753	-0.0024838910546712833
50000	126	-0.0014868161406714764	-0.0014957969717478425
50000	127	0.0016820788517506458	0.0039445758566745148
50000	128	-0.0017260603358685289	0.00081927086846489416
50000	129	0.0064183628451182084	0.009137559203594714
50000	130	-0.0030843005000985579	-0.0035620114873722297
50000	131	0.0040653264451244731	0.0076649330592672982
50000	132	-0.0013515971513835545	-0.00075655621341241819
50000	133	-0.0037676607073285906	-0.0083692721811807758
50000	134	-0.00082412016475064132	-0.007527562406838495
50000	135	-0.00511822283877017	-0.0033673203569591914
50000	136	0.0010335498864295634	0.005459653450490709
50000	137	-0.00085361647690895825	0.0028247358960280522
50000	138	0.0016969976074212578	0.0062318306782567223
50000	139	0.011286730715326598	0.0096601511852298927
50000	140	0.0023462825620692573	-0.0014262644251717971
